condition,cadence,gait_cycle_duration,gait_speed,step_duration,stride_length,trial_number,feedback,delay,amplitude,pink_noise,side,participant,condition_order,condition_labels,pretest_cadence,pretest_gait_cycle_duration,pretest_gait_speed,pretest_step_duration,pretest_stride_length,cadence_delta,gait_cycle_duration_delta,gait_speed_delta,step_duration_delta,stride_length_delta,cadence_delta_no_trend,gait_speed_delta_no_trend,slength_delta_no_trend,cv_cadence,cv_gait_cycle_duration,cv_gait_speed,cv_step_duration,cv_stride_length,pretest_cv_cadence,pretest_cv_gait_cycle_duration,pretest_cv_gait_speed,pretest_cv_step_duration,pretest_cv_stride_length,cv_cadence_delta,cv_gait_cycle_duration_delta,cv_gait_speed_delta,cv_step_duration_delta,cv_stride_length_delta,cv_cadence_delta_no_trend
F,113.4279915,1.058007813,1.246119573,0.528828125,1.316783565,2,1,0,1,0,total,12,3,"Delay No, Amplitude Low",113.155105,1.060694808,1.214429919,0.530025691,1.286661803,0.241161428,-0.253324077,2.609426296,-0.225944959,2.341078435,-1.265770814,-1.220780761,0.127096281,0.012294271,0.012285241,0.020603373,0.01547627,0.019211594,0.013584186,0.013638525,0.021042871,0.016156035,0.017299579,-9.495712895,-9.922507747,-2.088582274,-4.207500908,11.05238093,-5.251046454
F,113.4165613,1.058221726,1.233852821,0.529241071,1.303638679,3,1,0,1,0,total,12,3,"Delay No, Amplitude Low",113.155105,1.060694808,1.214429919,0.530025691,1.286661803,0.231060072,-0.233156825,1.599343145,-0.148034396,1.319451309,-1.27587217,-2.230863912,-0.894530845,0.009259183,0.009263729,0.019905903,0.013001121,0.018390273,0.013584186,0.013638525,0.021042871,0.016156035,0.017299579,-31.83851596,-32.07675151,-5.403101529,-19.52777565,6.304745071,-27.59384952
F,116.1238703,1.033511513,1.290577644,0.516899671,1.331564705,1,1,0,1,0,total,13,5,"Delay No, Amplitude Low",107.0084397,1.125315596,1.085797998,0.562099351,1.210633002,8.518422099,-8.158074323,18.85982906,-8.041226095,9.989129855,6.308337647,13.12813358,6.648427852,0.013582834,0.013522914,0.042223174,0.015394023,0.032574926,0.017216138,0.017407389,0.049419844,0.018282735,0.037899259,-21.10405946,-22.31509275,-14.56230821,-15.80021961,-14.0486467,-13.14454596
F,115.3568659,1.04046875,1.270364396,0.520195313,1.319105376,2,1,0,1,0,total,13,5,"Delay No, Amplitude Low",107.0084397,1.125315596,1.085797998,0.562099351,1.210633002,7.801652092,-7.539826693,16.99822607,-7.454916576,8.959971639,5.591567641,11.26653059,5.619269636,0.009567131,0.009607245,0.022869378,0.013145713,0.01820826,0.017216138,0.017407389,0.049419844,0.018282735,0.037899259,-44.4292849,-44.80938526,-53.72430152,-28.09766832,-51.9561583,-36.46977139
F,116.4008188,1.031063988,1.30066436,0.515104167,1.338365548,3,1,0,1,0,total,13,5,"Delay No, Amplitude Low",107.0084397,1.125315596,1.085797998,0.562099351,1.210633002,8.777232058,-8.375571087,19.78879707,-8.360654324,10.55088912,6.567147607,14.05710159,7.210187112,0.013827215,0.013800247,0.052165707,0.016950399,0.044297869,0.017216138,0.017407389,0.049419844,0.018282735,0.037899259,-19.68457153,-20.72190149,5.5561952,-7.287401524,16.88320608,-11.72505803
F,113.2555233,1.059722222,1.367250714,0.5296875,1.447486527,1,1,0,1,0,total,14,4,"Delay No, Amplitude Low",106.3271555,1.128932602,1.195710103,0.564134115,1.34797245,6.516085005,-6.13060333,14.34633787,-6.106103865,7.382500807,4.657576658,9.565386606,4.605158729,0.010048907,0.010093315,0.018075624,0.012965113,0.016070009,0.015573916,0.015706509,0.034108924,0.018718989,0.023525297,-35.47604212,-35.73801018,-47.00617352,-30.73817592,-31.69051596,-28.44524038
F,113.4432989,1.057899306,1.392713447,0.528862847,1.470899785,2,1,0,1,0,total,14,4,"Delay No, Amplitude Low",106.3271555,1.128932602,1.195710103,0.564134115,1.34797245,6.692686738,-6.292075857,16.4758451,-6.252284175,9.119424881,4.834178392,11.69489383,6.342082803,0.011379075,0.011409393,0.030471259,0.015986621,0.025350129,0.015573916,0.015706509,0.034108924,0.018718989,0.023525297,-26.93504318,-27.35882148,-10.6648483,-14.5967697,7.756892506,-19.90424145
F,114.6470029,1.046831597,1.402342193,0.524131944,1.467104816,3,1,0,1,0,total,14,4,"Delay No, Amplitude Low",106.3271555,1.128932602,1.195710103,0.564134115,1.34797245,7.824762542,-7.272445188,17.28111938,-7.090897348,8.837893237,5.966254196,12.50016812,6.060551159,0.01481033,0.014650745,0.029392276,0.017181327,0.023232411,0.015573916,0.015706509,0.034108924,0.018718989,0.023525297,-4.902980085,-6.721822711,-13.82819347,-8.214448409,-1.24498322,2.127821652
F,123.8893324,0.96921875,1.869404844,0.4840625,1.811112239,1,1,0,1,0,total,15,5,"Delay No, Amplitude Low",103.0932944,1.164916088,1.35345473,0.582702546,1.571740432,20.17205689,-16.79926477,38.12097313,-16.92802729,15.22972891,17.96197244,32.38927765,11.88902691,0.022637529,0.023191729,0.03276963,0.022945736,0.017626546,0.025235927,0.02575058,0.051787299,0.030339411,0.033945348,-10.29642382,-9.937060446,-36.72265126,-24.36987077,-48.07375129,-7.909180914
F,121.8745432,0.985369318,1.855727505,0.493678977,1.823064689,2,1,0,1,0,total,15,5,"Delay No, Amplitude Low",103.0932944,1.164916088,1.35345473,0.582702546,1.571740432,18.21772105,-15.41285006,37.11042297,-15.2777038,15.99018845,16.0076366,31.37872749,12.64948645,0.01514066,0.014986225,0.023491759,0.018842876,0.017847983,0.025235927,0.02575058,0.051787299,0.030339411,0.033945348,-40.00355129,-41.80237807,-54.63799174,-37.89307316,-47.42141744,-37.61630838
F,119.5484195,1.004927885,1.806147787,0.503004808,1.814344935,3,1,0,1,0,total,15,5,"Delay No, Amplitude Low",103.0932944,1.164916088,1.35345473,0.582702546,1.571740432,15.96139225,-13.73388218,33.4472256,-13.67725927,15.43540511,13.7513078,27.71553012,12.09470311,0.022927132,0.02306389,0.02774911,0.029250661,0.01241129,0.025235927,0.02575058,0.051787299,0.030339411,0.033945348,-9.148841649,-10.43351141,-46.41715178,-3.588567759,-63.43743514,-6.761598739
F,113.2603274,1.059885817,1.207420051,0.529356971,1.277026744,1,1,0,1,0,total,16,3,"Delay No, Amplitude Low",111.4069736,1.077635049,1.178918888,0.538298036,1.268184407,1.663588709,-1.647054107,2.417567764,-1.660987855,0.697243815,0.156656467,-1.412639293,-1.516738339,0.018188806,0.0188525,0.041719386,0.025131999,0.027502812,0.020071508,0.020698652,0.039579414,0.023258605,0.023085286,-9.37997435,-8.919188053,5.406781291,8.054629072,19.13567974,-6.992731439
F,112.8151922,1.06419837,1.203932688,0.532574728,1.278611332,2,1,0,1,0,total,16,3,"Delay No, Amplitude Low",111.4069736,1.077635049,1.178918888,0.538298036,1.268184407,1.264030956,-1.246867327,2.121757506,-1.063222902,0.822193151,-0.242901286,-1.708449551,-1.391789003,0.011451984,0.011573056,0.026789849,0.014470503,0.018900488,0.020071508,0.020698652,0.039579414,0.023258605,0.023085286,-42.94407869,-44.08787497,-32.31367896,-37.78430303,-18.12755418,-40.55683578
F,113.3588268,1.058984375,1.210040466,0.529597356,1.278533054,3,1,0,1,0,total,16,3,"Delay No, Amplitude Low",111.4069736,1.077635049,1.178918888,0.538298036,1.268184407,1.752002743,-1.730704133,2.639840477,-1.616331366,0.816020705,0.245070501,-1.19036658,-1.397961449,0.01359227,0.013796259,0.032770414,0.016520104,0.022985699,0.020071508,0.020698652,0.039579414,0.023258605,0.023085286,-32.28077445,-33.34706423,-17.2033869,-28.9720762,-0.431385897,-29.89353154
F,117.7418341,1.019726563,1.390372228,0.50921875,1.415802149,1,1,0,1,0,total,17,6,"Delay No, Amplitude Low",113.9207579,1.053813078,1.314247912,0.527089531,1.381906983,3.35415269,-3.234588376,5.792234148,-3.390464039,2.452782019,0.792492134,-0.890205545,-1.451279909,0.01038444,0.010386311,0.027780673,0.014071996,0.027481161,0.017666935,0.017922658,0.030586967,0.020585936,0.019418428,-41.22104483,-42.04927189,-9.174804101,-31.64266989,41.52103868,-36.97637839
F,119.0694432,1.008059211,1.423663693,0.503330592,1.431800023,2,1,0,1,0,total,17,6,"Delay No, Amplitude Low",113.9207579,1.053813078,1.314247912,0.527089531,1.381906983,4.519532138,-4.341744117,8.325353258,-4.507571789,3.610448504,1.957871582,1.642913565,-0.293613423,0.013426742,0.013388608,0.014359279,0.016057595,0.016404275,0.017666935,0.017922658,0.030586967,0.020585936,0.019418428,-24.00072935,-25.29786736,-53.05425725,-21.99725453,-15.52212671,-19.75606291
F,118.5266912,1.012705592,1.404388815,0.506085526,1.420473024,3,1,0,1,0,total,17,6,"Delay No, Amplitude Low",113.9207579,1.053813078,1.314247912,0.527089531,1.381906983,4.043102724,-3.900832812,6.85874427,-3.984902709,2.790784146,1.481442168,0.176304577,-1.113277781,0.013943125,0.014080689,0.028841826,0.015847629,0.020235502,0.017666935,0.017922658,0.030586967,0.020585936,0.019418428,-21.07785116,-21.43638104,-5.705506251,-23.01720331,4.207724745,-16.83318471
F,120.2259357,0.998336694,1.195351549,0.499017137,1.191112066,1,1,0,1,0,total,18,1,"Delay No, Amplitude Low",118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,1.185975861,-1.179585001,3.329337596,-1.20342092,2.093851542,0.382195828,1.400618962,1.006589237,0.012666244,0.012680489,0.01796934,0.015026266,0.013599229,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,-25.84921098,-25.79653297,-41.46923988,-21.62301913,-32.68538185,-17.88969747
F,121.1611419,0.990680804,1.2291845,0.494810268,1.2151985,2,1,0,1,0,total,18,1,"Delay No, Amplitude Low",118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,1.973075179,-1.937403712,6.253947028,-2.036306677,4.158373334,1.169295146,4.325228395,3.071111029,0.015825557,0.015884164,0.030307811,0.017696537,0.018588259,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,-7.353945,-7.049322804,-1.279667735,-7.694889612,-7.990257637,0.605568503
F,120.9321651,0.992473958,1.247300618,0.496380208,1.235442182,3,1,0,1,0,total,18,1,"Delay No, Amplitude Low",118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,1.780361013,-1.75990826,7.819952003,-1.725486286,5.89352112,0.97658098,5.89123337,4.806258816,0.013434146,0.013393153,0.02550323,0.015666062,0.014908833,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,-21.35375525,-21.62617805,-16.92942326,-18.28584416,-26.2029928,-13.39424174
F,107.8946204,1.112388393,1.391007615,0.55546875,1.54713408,1,1,0,1,0,total,19,7,"Delay No, Amplitude Low",105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,2.063240296,-2.024963212,8.380639752,-2.113520185,6.253321413,-0.849996365,0.747455847,1.785899561,0.015546055,0.015633289,0.023257787,0.019488903,0.016778277,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,11.33828054,11.10483674,-20.38030273,15.19034162,-12.64398822,17.44037051
F,107.5939318,1.11546875,1.381624898,0.55703125,1.540635183,2,1,0,1,0,total,19,7,"Delay No, Amplitude Low",105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,1.778803011,-1.753656812,7.649583458,-1.838171437,5.806993328,-1.134433649,0.016399554,1.339571475,0.014062493,0.014372844,0.031141891,0.014251924,0.021331277,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,0.713254308,2.14693057,6.60979627,-15.76313996,11.06118256,6.81534428
F,109.2706776,1.098404948,1.422562303,0.548860677,1.561263789,3,1,0,1,0,total,19,7,"Delay No, Amplitude Low",105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,3.364925738,-3.256573095,10.83922965,-3.278015945,7.223714692,0.451689077,3.206045747,2.756292839,0.012208833,0.012211554,0.018209348,0.017896352,0.01682856,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,-12.56235273,-13.21322637,-37.66290941,5.777472478,-12.38219004,-6.460262754
F,116.9529553,1.026215278,1.326706428,0.513165509,1.359308854,1,1,0,1,0,total,20,4,"Delay No, Amplitude Low",116.383074,1.031499804,1.282290069,0.515347712,1.319976137,0.48965992,-0.512314785,3.46383085,-0.423442907,2.979805183,-1.368848427,-1.317120419,0.202463105,0.015668786,0.015777351,0.024632421,0.019027602,0.01477712,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,-7.855179304,-9.515193571,-37.25036364,3.103043139,-53.28196706,-6.396648159
F,115.7865685,1.036607143,1.310460347,0.518777902,1.356051694,2,1,0,1,0,total,20,4,"Delay No, Amplitude Low",116.383074,1.031499804,1.282290069,0.515347712,1.319976137,-0.512536327,0.495137176,2.196872508,0.665606848,2.733046176,-2.371044674,-2.584078761,-0.044295902,0.023565972,0.024987189,0.034909728,0.020492066,0.021734381,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,38.58650341,43.3042188,-11.06953159,11.03839384,-31.28650729,40.04503456
F,115.8482592,1.0359375,1.304068672,0.517675781,1.34917328,3,1,0,1,0,total,20,4,"Delay No, Amplitude Low",116.383074,1.031499804,1.282290069,0.515347712,1.319976137,-0.459529736,0.430217823,1.698414698,0.451747162,2.211944786,-2.318038083,-3.082536571,-0.565397292,0.023689625,0.024095565,0.029510397,0.026289432,0.017894523,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,39.31368059,38.19065918,-24.82400814,42.4520253,-43.42626203,40.77221173
F,108.7561444,1.103498641,1.282092073,0.551630435,1.412975814,1,1,0,1,0,total,21,7,"Delay No, Amplitude Low",106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,1.832958897,-1.808897726,3.258586334,-1.793068013,1.425964724,-1.080277763,-4.374597571,-3.041457128,0.010102118,0.010205627,0.029624865,0.01508364,0.025471976,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,-16.49240108,-15.83661348,14.91563066,-6.918152728,40.47345127,-8.532887576
F,108.9740426,1.10196875,1.259716793,0.54934375,1.384818298,2,1,0,1,0,total,21,7,"Delay No, Amplitude Low",106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,2.03698616,-1.945029913,1.456500641,-2.20016723,-0.595232805,-0.876250501,-6.176683264,-5.062654658,0.010483976,0.010508672,0.035094353,0.016481838,0.030991773,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,-13.33583087,-13.33747321,36.1319185,1.710192465,70.91415736,-5.376317369
F,108.937113,1.101674107,1.26025442,0.551264881,1.387123234,3,1,0,1,0,total,21,7,"Delay No, Amplitude Low",106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,2.00240742,-1.971247726,1.499800655,-1.858147701,-0.429780322,-0.910829241,-6.13338325,-4.897202174,0.009856871,0.009883254,0.027000583,0.012714781,0.021503152,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,-18.51969754,-18.49514719,4.735971747,-21.53649231,18.5860875,-10.56018404
F,117.0817414,1.025,1.523474449,0.512646484,1.561679304,1,1,0,1,0,total,22,3,"Delay No, Amplitude Low",112.199462,1.069877026,1.38794696,0.534623843,1.483112889,4.351428561,-4.19459663,9.764601451,-4.110807868,5.297399516,2.844496319,5.934394394,3.083417362,0.014218145,0.014298775,0.031183364,0.016681991,0.021453339,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-7.842982585,-8.408967176,-9.130923764,-3.648420393,-0.993475447,-6.38445144
F,116.0065305,1.034505208,1.467084549,0.517317708,1.517061452,2,1,0,1,0,total,22,3,"Delay No, Amplitude Low",112.199462,1.069877026,1.38794696,0.534623843,1.483112889,3.393125481,-3.306157326,5.701773287,-3.237067562,2.289007347,1.886193239,1.87156623,0.075025194,0.012473398,0.012605998,0.027643774,0.013468474,0.01954648,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-19.15181926,-19.25207743,-19.44537456,-22.20900102,-9.793573297,-17.69328812
F,115.2635296,1.041650391,1.471262718,0.521289063,1.529099241,3,1,0,1,0,total,22,3,"Delay No, Amplitude Low",112.199462,1.069877026,1.38794696,0.534623843,1.483112889,2.730911164,-2.638306459,6.002805612,-2.494235933,3.100664308,1.223978922,2.172598554,0.886682155,0.010537821,0.010541226,0.021310562,0.013525629,0.015391785,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-31.69754891,-32.47800762,-37.90050737,-21.87888608,-28.96736776,-30.23901777
F,122.7643554,0.977573529,1.428898191,0.488740809,1.395608401,1,1,0,1,0,total,24,5,"Delay No, Amplitude Low",117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,4.038755144,-3.926577944,14.3282694,-3.823211502,9.977441303,1.828670693,8.596573924,6.6367393,0.012165914,0.012225521,0.021825379,0.014702745,0.016110697,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,-42.87442112,-44.69710095,-51.48278483,-36.37580191,-46.11995634,-40.48717821
F,122.3649652,0.980989583,1.389431905,0.489955357,1.360861744,2,1,0,1,0,total,24,5,"Delay No, Amplitude Low",117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,3.70028508,-3.590856908,11.17051317,-3.584206852,7.239317609,1.490200629,5.438817684,3.898615606,0.025503376,0.027937328,0.052152037,0.021443437,0.034824729,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,19.75221241,26.37622807,15.93253892,-7.206342526,16.46658857,22.13945532
F,122.5010446,0.979910714,1.404524842,0.489471726,1.374357621,3,1,0,1,0,total,24,5,"Delay No, Amplitude Low",117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,3.815607898,-3.69688539,12.3781215,-3.679378108,8.302826556,1.605523446,6.646426021,4.962124553,0.02165795,0.023076479,0.042478083,0.018343378,0.025997294,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,1.6958472,4.387877506,-5.572393831,-20.62144072,-13.05557197,4.083090111
F,118.1538261,1.015740741,1.210556691,0.508130787,1.227016323,1,1,0,1,0,total,25,7,"Delay No, Amplitude Low",111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,6.353301738,-5.991004528,10.61513486,-5.997127614,4.026781663,3.440065077,2.981950954,-0.44064019,0.009180655,0.009176653,0.020465372,0.014439127,0.016960935,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,-31.83233515,-32.52865361,-22.25966403,-18.15016,-11.42945758,-26.65895694
F,118.7801791,1.01040625,1.240590027,0.5054375,1.250508,2,1,0,1,0,total,25,7,"Delay No, Amplitude Low",111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,6.917098204,-6.484723171,13.35944377,-6.495378696,6.018412506,4.003861543,5.726259863,1.550990653,0.013416655,0.013357892,0.029889876,0.018396206,0.026317986,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,-0.379434644,-1.786091495,13.54052114,4.280994112,37.43336056,4.793943563
F,118.2776687,1.01478588,1.230654817,0.507667824,1.24592692,3,1,0,1,0,total,25,7,"Delay No, Amplitude Low",111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,6.464775651,-6.079378973,12.45160971,-6.082774564,5.630027283,3.551538991,4.818425805,1.16260543,0.014061204,0.014042348,0.021656465,0.018677015,0.015761184,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,4.406433054,3.246371633,-17.73514476,5.87279199,-17.69459549,9.579811261
F,122.3255706,0.981154726,1.120048021,0.490034299,1.096977747,1,1,0,1,0,total,26,4,"Delay No, Amplitude Low",122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,-0.511371578,0.499929128,0.234144201,0.438265035,0.773509793,-2.369879924,-4.546807068,-2.003832286,0.011299653,0.011379591,0.022839136,0.015611187,0.01899205,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,-29.31788118,-29.3260341,-34.41007688,-24.39566412,-25.06856532,-27.85935003
F,122.0480517,0.983378906,1.135116268,0.491484375,1.11370855,2,1,0,1,0,total,26,4,"Delay No, Amplitude Low",122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,-0.737080516,0.727752453,1.582615707,0.735475083,2.310479658,-2.595588863,-3.198335562,-0.46686242,0.013544252,0.013551453,0.031377033,0.02084159,0.02509978,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,-15.27736036,-15.83749124,-9.890760216,0.934962259,-0.97106286,-13.81882921
F,122.3834094,0.980683594,1.145615062,0.490332031,1.121547923,3,1,0,1,0,total,26,4,"Delay No, Amplitude Low",122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,-0.464330694,0.451670957,2.522162595,0.499288693,3.030641151,-2.322839041,-2.258788674,0.253299072,0.014811878,0.014814655,0.032066736,0.018356546,0.023563832,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,-7.348046814,-7.992262434,-7.910056272,-11.10000352,-7.031008323,-5.889515669
F,120.0802966,0.99953125,1.428163565,0.4996875,1.422381436,1,1,0,1,0,total,27,2,"Delay No, Amplitude Low",118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,1.066215131,-1.05529581,0.981548058,-1.064966678,-0.211555526,-0.089141006,-1.897914787,-1.862177755,0.015954994,0.015932563,0.036536259,0.022813064,0.029208758,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,29.15632997,29.16516034,5.140716078,33.96356982,5.32735428,37.11584348
F,120.0241342,0.999962798,1.440350755,0.5,1.437668642,2,1,0,1,0,total,27,2,"Delay No, Amplitude Low",118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,1.018945751,-1.012576396,1.843271003,-1.003093612,0.860932112,-0.136410386,-1.036191842,-0.789690117,0.012617736,0.012642136,0.034642577,0.016161234,0.031013723,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,2.141089764,2.489695067,-0.308749383,-5.097509072,11.83609347,10.10060327
